Meet,VPF ID,Full Name,Gender,Weight Class,Age Class,platform,session,flight,bodyWeight,Squat 1,Squat 2,Squat 3,Bench 1,Bench 2,Bench 3,Deadlift 1,Deadlift 2,Deadlift 3,Team,Team Points,Competition Year,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000496,Trần Đức Lâm,Male,59,Sub-Junior,1,3,E,"58,2","120,00","130,00","-140,00","60,00","-70,00","0,00","170,00","-185,00","185,00",Team BFH,2,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000175,Trần Minh Nhí,Male,66,Open,1,1,A,"64,45","200,00","220,00","230,00","120,00","-130,00","-130,00","250,00","-265,00","-270,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000297,Nguyễn Lê Quí,Male,66,Open,1,1,A,"64,35","175,00","180,00","-185,00","140,00","145,00","-147,50","202,50","212,50","220,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000503,Lê Nguyên Bình,Male,66,Open,1,1,A,"64,1","180,00","-190,00","-190,00","120,00","130,00","-140,00","200,00","225,00","-235,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000426,Ngô Tấn Vũ,Male,66,Open,1,1,A,"65,6","180,00","-190,00","-190,00","110,00","-117,50","-117,50","210,00","-220,00","-220,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000230,Nguyễn Thi Tấn Tài,Male,66,Open,1,1,A,"64,05","-160,00","-160,00","-160,00","-125,00","-125,00","0,00","0,00","0,00","0,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000309,Trang Thái Hòa,Male,66,Junior,1,1,A,"64,85","182,50","190,00","197,50","110,00","112,50","122,50","220,00","230,00","240,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000280,Nguyễn Đan Trường,Male,66,Junior,1,1,A,"65,05","165,00","-175,00","175,00","110,00","115,00","-117,50","180,00","192,50","-200,00",Team BFH,2,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000518,Đỗ Thái Quốc Tuấn,Male,66,Junior,1,1,A,"64,25","150,00","162,50","170,00","90,00","100,00","-105,00","162,50","175,00","185,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000492,Phạm Phú Thịnh,Male,66,Sub-Junior,1,1,A,"64,2","130,00","140,00","-145,00","65,00","67,50","82,50","150,00","165,00","-177,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000507,Cao Minh Phát,Male,66,Sub-Junior,1,1,A,"65,05","110,00","120,00","-127,50","-60,00","65,00","-70,00","120,00","135,00","-150,00",Team BFH,1,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000504,Ninh Đức Anh Vũ,Male,74,Open,1,3,F,"73,8","215,00","0,00","225,00","105,00","110,00","115,00","250,00","260,00","270,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000194,Bùi Duy Dũng,Male,74,Open,1,3,F,"72,7","200,00","207,50","212,50","130,00","-140,00","-140,00","230,00","245,00","-250,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000016,Đinh Tuấn Nam,Male,74,Open,1,3,F,"72,75","185,00","200,00","-207,50","120,00","127,50","-135,00","230,00","245,00","-262,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000497,Nguyễn Minh Nhựt,Male,74,Open,1,3,F,"70,25","200,00","210,00","215,00","105,00","120,00","-125,00","225,00","-235,00","-237,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000285,Trần Quán Anh,Male,74,Open,1,3,F,"71,8","170,00","180,00","-185,00","-125,00","125,00","0,00","220,00","230,00","240,00",Team BFH,4,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000498,Nguyễn Phúc Anh Minh,Male,74,Open,1,3,F,"72,45","160,00","170,00","180,00","105,00","110,00","120,00","200,00","215,00","-230,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000517,Nguyễn Lai Thiện Nhân,Male,74,Open,1,3,F,"72,4","-185,00","185,00","-202,50","105,00","-115,00","-122,50","210,00","-232,50","-240,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000494,Trần Châu Gia Kiên,Male,74,Open,1,3,F,"72,2","155,00","157,50","170,00","95,00","100,00","105,00","200,00","210,00","-225,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000509,Lê Nguyễn Thành Thuận,Male,74,Open,1,3,F,"73,25","150,00","160,00","170,00","110,00","-117,50","-117,50","205,00","-215,00","-215,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000519,Huỳnh Tài,Male,74,Open,1,3,F,"71,2","160,00","162,50","-175,00","95,00","100,00","107,50","-190,00","-200,00","202,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000506,Lê Nguyễn Anh Khôi,Male,74,Open,1,3,F,"71,7","150,00","160,00","165,00","85,00","92,50","100,00","185,00","192,50","200,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000298,Trần Đặng Đình Khang,Male,74,Open,1,3,E,"73,2","140,00","-155,00","-155,00","85,00","90,00","-95,00","180,00","-190,00","-195,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000095,Trần Tiến,Male,74,Open,1,3,E,"73,95","150,00","-162,50","162,50","-85,00","90,00","-95,00","150,00","152,50","-170,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000501,Nguyễn Đức Tân,Male,74,Open,1,3,E,"66,85","125,00","127,50","135,00","-75,00","-77,50","-77,50","145,00","147,50","162,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000282,Đinh Phụng Hải,Male,74,Open,1,3,E,72,"170,00","180,00","-185,00","75,00","85,00","92,50","-205,00","-205,00","-205,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000493,Nguyễn Phúc Châu Thành,Male,74,Junior,1,3,E,"73,15","190,00","200,00","0,00","120,00","-127,50","0,00","-230,00","250,00","-265,00",Team BFH,3,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000402,Nguyễn Triệu Phú,Male,74,Junior,1,3,E,"71,2","140,00","160,00","172,50","90,00","97,50","-105,00","190,00","205,00","225,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000182,Nguyễn Lê Trung Dũng,Male,83,Open,1,1,B,"81,2","235,00","245,00","0,00","142,50","-150,00","0,00","240,00","255,00","265,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000114,Trần Kiến Phát,Male,83,Open,1,1,B,"77,45","225,00","232,50","0,00","127,50","130,00","-132,50","265,00","277,50","282,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000011,Giang Sô Ny,Male,83,Open,1,1,B,"80,65","225,00","235,00","0,00","135,00","-145,00","0,00","240,00","260,00","-277,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000524,Lê Văn Tài,Male,83,Open,1,1,B,"82,2","175,00","185,00","195,00","100,00","102,50","115,00","180,00","195,00","210,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000516,Nguyễn Văn Huy,Male,83,Open,1,1,B,"80,65","-185,00","185,00","-192,50","122,50","-125,00","-127,50","192,50","202,50","-217,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000023,Hoàng Minh Danh,Male,83,Open,1,1,B,"82,55","-165,00","170,00","-180,00","70,00","72,50","-77,50","190,00","205,00","-212,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000036,Lý Cẩm Hùng,Male,83,Junior,1,1,B,"78,55","210,00","220,00","225,00","110,00","117,50","0,00","260,00","-270,00","-280,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000072,Trần Nguyên Bảo,Male,83,Sub-Junior,1,1,B,"82,5","130,00","140,00","150,00","95,00","102,50","-107,50","130,00","140,00","147,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000002,Hoàng Vũ Hải Linh,Male,93,Open,1,2,D,"92,45","225,00","237,50","245,00","-120,00","127,50","-132,50","265,00","285,00","300,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000208,Nguyễn Khánh,Male,93,Open,1,2,D,"91,8","220,00","235,00","-245,00","140,00","155,00","160,00","235,00","0,00","-250,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000227,Lê Quốc Thanh,Male,93,Open,1,2,D,"88,15","210,00","220,00","230,00","95,00","-105,00","105,00","215,00","230,00","-240,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000313,Tạ Ngọc Thanh Duy,Male,93,Open,1,2,D,"92,7","190,00","-210,00","-210,00","115,00","122,50","127,50","220,00","232,50","-250,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000513,Võ Trung Hiếu,Male,93,Open,1,2,D,89,"165,00","175,00","-185,00","115,00","122,50","127,50","190,00","200,00","210,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000510,Nguyễn Quang Bảo,Male,93,Open,1,2,D,"89,55","145,00","0,00","170,00","87,50","95,00","-100,00","180,00","195,00","205,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000505,Nguyễn Phạm Hoàng Lân,Male,93,Open,1,2,D,"91,85","-150,00","150,00","160,00","95,00","105,00","-112,50","150,00","-165,00","-165,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000502,Phan Bá Thịnh,Male,93,Junior,1,1,B,"89,65","195,00","200,00","0,00","90,00","95,00","97,50","240,00","245,00","-250,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000520,Đinh Hoàng Anh Tú,Male,93,Junior,1,1,B,"89,65","175,00","182,50","190,00","90,00","92,50","100,00","205,00","215,00","225,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000515,Ngô Quốc Tuấn Nguyên,Male,93,Junior,1,1,B,"92,55","170,00","185,00","195,00","110,00","120,00","-130,00","180,00","200,00","-220,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000514,Nguyễn Phạm Minh Hiếu,Male,105,Open,1,2,D,"99,3","180,00","195,00","200,00","110,00","117,50","0,00","220,00","-240,00","-250,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000118,Lâm Phi Hùng,Male,105,Junior,1,2,D,"103,9","240,00","255,00","-270,00","157,50","165,00","0,00","265,00","280,00","-290,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000277,Juan Muller,Male,120,Open,1,2,D,"113,5","215,00","225,00","0,00","155,00","162,50","-167,50","250,00","260,00","265,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000527,Lê Văn Thắng,Male,120,Junior,1,2,D,106,"175,00","185,00","195,00","105,00","115,00","125,00","-205,00","220,00","232,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000512,Hoàng Đặng Anh Thư,Female,47,Open,1,2,C,"46,3","90,00","97,50","0,00","35,00","40,00","0,00","120,00","-130,00","-130,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000427,Nguyễn Vũ Anh Thy,Female,47,Open,1,2,C,"46,6","-70,00","75,00","77,50","25,00","-30,00","-30,00","100,00","112,50","-117,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000499,Đoàn Thị Lan,Female,47,Open,1,2,C,"45,5","105,00","112,50","-117,50","-50,00","-50,00","-50,00","115,00","122,50","-130,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000511,Nguyễn Lê Thuý Vy,Female,47,Junior,1,2,C,"46,95","65,00","-72,50","72,50","-37,50","-37,50","-37,50","100,00","105,00","110,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000525,Huỳnh Ngọc Kiều Khanh,Female,52,Open,1,2,C,"51,45","-75,00","77,50","-82,50","40,00","42,50","-47,50","97,50","0,00","117,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000067,Nguyễn Thị Yến Nhi,Female,52,Open,1,2,C,"50,55","72,50","77,50","82,50","35,00","-40,00","-40,00","110,00","117,50","-122,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000237,Lâm Thuý Vy,Female,57,Open,1,2,C,55,"90,00","102,50","107,50","47,50","-52,50","52,50","110,00","120,00","-130,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000495,Nguyễn Thị Cẩm Vy,Female,57,Junior,1,2,C,"56,45","90,00","100,00","-107,50","45,00","-50,00","-50,00","-125,00","130,00","140,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000137,Phạm Thị Thảo Ly,Female,57,Sub-Junior,1,2,C,"54,8","80,00","90,00","-100,00","60,00","-65,00","-65,00","80,00","95,00","110,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000521,Nguyễn Thị Sinh Viên,Female,63,Open,1,2,C,"60,25","80,00","90,00","100,00","32,50","40,00","45,00","110,00","117,50","125,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000522,Chung Vỹ Ly,Female,63,Open,1,2,C,"61,3","90,00","95,00","100,00","40,00","42,50","-45,00","110,00","117,50","-125,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000418,Đỗ Vũ Hồng Hạnh,Female,76,Open,1,2,C,"73,75","90,00","95,00","100,00","37,50","-42,50","-42,50","105,00","107,50","115,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Danang,VPF000523,Nguyễn Hoài Thương,Female,84,Open,1,2,C,"82,2","100,00","107,50","115,00","50,00","52,50","-55,00","110,00","120,00","127,50",,,2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000176,Nguyễn Duy Hưng,Male,59,Open,1,2,C,"58,2","175,00","180,00","0,00","110,00","115,00","117,50","180,00","-190,00","-190,00",TEAM BUCKY,4,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000440,Nguyễn Trọng Toan,Male,59,Open,1,2,C,"57,85","147,50","157,50","-162,50","97,50","105,00","-112,50","192,50","205,00","-215,00",TEAM BUCKY,2,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000073,Phan Kế Hoàng,Male,59,Open,1,2,C,"58,85","150,00","-160,00","-160,00","105,00","107,50","-112,50","175,00","-185,00","185,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000103,Ngô Quang Minh,Male,59,Junior,1,2,C,"58,1","150,00","160,00","170,00","80,00","95,00","105,00","200,00","210,00","-220,00",18 POWERLIFTING,3,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000409,Lê Minh Quân,Male,59,Junior,1,2,C,"58,45","135,00","-137,50","155,00","90,00","100,00","102,50","170,00","180,00","-195,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000312,Nguyễn Tiến Đạt,Male,59,Sub-Junior,1,2,C,"58,4","135,00","140,00","0,00","70,00","77,50","82,50","175,00","185,00","-195,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000547,Vũ Duy Đăng,Male,66,Open,1,2,C,"65,6","185,00","-195,00","-195,00","105,00","107,50","115,00","210,00","225,00","-240,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000076,Hoàng Quốc Hưng,Male,66,Open,1,2,C,"65,05","152,50","162,50","172,50","90,00","97,50","-102,50","212,50","222,50","-227,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000018,Phan Văn Nhật,Male,66,Open,1,2,C,"65,05","150,00","152,50","162,50","100,00","-110,00","-110,00","195,00","205,00","-210,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000007,Ngô Thái Sơn,Male,66,Junior,1,2,C,"65,3","172,50","180,00","-185,00","112,50","117,50","-125,00","190,00","210,00","217,50",TEAM BUCKY,4,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000211,Phạm Hải Nam,Male,66,Junior,1,2,C,"64,85","170,00","177,50","-185,00","105,00","112,50","-117,50","-212,50","-217,50","217,50",RMIT STRENGTH CLUB,2,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000553,Nguyễn Như Tuyên,Male,66,Junior,1,2,C,65,"130,00","140,00","-150,00","90,00","97,50","-105,00","175,00","-185,00","-190,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000461,Quyền Đức Hiếu,Male,66,Sub-Junior,1,2,C,"63,85","150,00","160,00","-162,50","-95,00","95,00","-110,00","185,00","195,00","-210,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000038,Lương Minh Kiệt,Male,66,Sub-Junior,1,2,C,"64,55","120,00","-122,50","-135,00","65,00","70,00","75,00","150,00","170,00","-180,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000534,Nguyễn Khắc Hoài,Male,74,Open,1,4,H,"71,4","205,00","215,00","222,50","115,00","122,50","-127,50","265,00","275,00","282,50",TEAM BUCKY,9,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000109,Ngô Văn Hòa,Male,74,Open,1,4,H,72,"180,00","190,00","-200,00","140,00","147,50","155,00","240,00","252,50","267,50",TEAM BUCKY,7,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000574,Trương Công Luận,Male,74,Open,1,4,H,"73,55","200,00","207,50","215,00","125,00","130,00","-135,00","255,00","267,50","-277,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000570,Nguyễn Thanh Tùng,Male,74,Open,1,4,H,"73,7","197,50","202,50","207,50","117,50","125,00","130,00","237,50","247,50","-262,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000100,Nguyễn Đức Tài,Male,74,Open,1,4,H,"70,4","200,00","212,50","-222,50","130,00","137,50","140,00","215,00","227,50","-237,50",18 POWERLIFTING,4,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000546,Nguyễn Trần Duy Đạt,Male,74,Open,1,4,H,"73,7","200,00","210,00","-220,00","130,00","137,50","-142,50","-220,00","220,00","0,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000424,Nguyễn Văn Mạnh,Male,74,Open,1,4,H,"73,85","170,00","185,00","190,00","110,00","125,00","-135,00","225,00","240,00","-265,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000065,Nguyễn Hồng Thăng,Male,74,Open,1,4,H,"73,95","190,00","0,00","-200,00","120,00","125,00","-130,00","235,00","-245,00","-245,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000163,Phạm Đình Trung,Male,74,Open,1,4,H,"72,95","170,00","-185,00","185,00","120,00","127,50","-140,00","205,00","215,00","230,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000140,Phạm Công Vượng,Male,74,Open,1,4,H,"73,55","160,00","167,50","-177,50","110,00","117,50","120,00","225,00","237,50","245,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000097,Nguyễn Văn Hải,Male,74,Open,1,4,H,"72,95","180,00","-192,50","-192,50","100,00","107,50","-112,50","-220,00","220,00","-232,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000541,Huỳnh Thanh Phong,Male,74,Open,1,4,H,"72,6","170,00","-180,00","185,00","105,00","112,50","-117,50","200,00","-215,00","-220,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000034,Nguyễn Việt Quang,Male,74,Open,1,4,H,"72,8","160,00","170,00","-175,00","95,00","102,50","107,50","190,00","200,00","-210,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000576,Nguyễn Minh Quốc,Male,74,Junior,1,3,F,"73,8","185,00","200,00","0,00","125,00","135,00","-140,00","205,00","225,00","-245,00",18 POWERLIFTING,8,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000568,Trần Thế Khang,Male,74,Junior,1,3,F,"71,35","147,50","160,00","170,00","95,00","102,50","105,00","187,50","200,00","207,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000542,Tạ Hoàng Thiên Bảo,Male,74,Junior,1,3,F,"71,7","140,00","150,00","-157,50","85,00","100,00","-105,00","130,00","190,00","192,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000532,Nguyễn Hữu Việt,Male,74,Junior,1,3,F,"71,5","-150,00","-150,00","150,00","95,00","100,00","-105,00","165,00","-190,00","190,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000561,Lâm Nhật Quang,Male,74,Junior,1,3,F,"71,85","135,00","140,00","147,50","85,00","-90,00","-90,00","165,00","172,50","-180,00",RMIT STRENGTH CLUB,3,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000025,Nguyễn Hải Cường,Male,74,Junior,1,3,F,72,"145,00","-150,00","-150,00","85,00","-92,50","-92,50","-155,00","157,50","-167,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000421,Trần Trọng Nguyên,Male,74,Junior,1,3,F,"73,8","110,00","115,00","120,00","60,00","65,00","67,50","150,00","162,50","170,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000556,Lê Nguyễn Minh Nhật,Male,74,Sub-Junior,1,3,G,"71,1","140,00","150,00","157,50","70,00","75,00","-80,00","155,00","165,00","175,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000395,Nguyễn Văn Phan Phan,Male,74,Sub-Junior,1,3,G,"73,85","105,00","112,50","117,50","-67,50","70,00","75,00","145,00","155,00","-165,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000537,Đỗ Tiến Thành,Male,83,Open,1,4,I,"80,75","235,00","-250,00","250,00","145,00","155,00","162,50","270,00","285,00","-300,00",18 POWERLIFTING,9,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000084,Lưu Hoàng Sơn,Male,83,Open,1,4,I,"82,5","197,50","210,00","217,50","125,00","132,50","140,00","250,00","262,50","-275,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000107,Trần Trung,Male,83,Open,1,4,I,"81,4","192,50","202,50","-212,50","127,50","132,50","137,50","230,00","-240,00","247,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000529,Trần Đức Hoàng,Male,83,Open,1,4,I,"81,6","200,00","-207,50","207,50","130,00","137,50","-142,50","225,00","237,50","-247,50",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000549,Lê Thanh Hải,Male,83,Open,1,4,I,"80,4","175,00","182,50","190,00","140,00","-145,00","145,00","212,50","220,00","230,00",,,2024,,,,,,,,,,,,,,,,,
VPF National Qualifier 2024: Hanoi,VPF000538,Nguyễn Ngọc Thành,Male,83,Open,1,4,I,"78,65","170,00","180,00","185,00","100,00","115,00","125,00","210,00","220,00","240,00",,,2024,,,,,,,,,,,,,,,,,
